INS_time_sec,LatAcc_obd,brake_pressure_obd,speedo_obd,SW_pos_obd,VelFR_obd,VelFL_obd,VelRR_obd,VelRL_obd,yaw_rate,Correvit_slip_angle_COG_corrvittiltcorrected,INSTimestamp_ADMA
1716990857.33,0.225,0.182,34.313,9.406,32.700,32.700,32.700,32.600,1.280,-0.191,2024-05-29 13:54:17.329999872
1716990857.35,0.225,0.636,34.250,9.931,32.700,32.700,32.750,32.700,1.280,-0.201,2024-05-29 13:54:17.349999872
1716990857.37,0.225,0.636,34.250,9.931,32.700,32.700,32.600,32.750,1.280,-0.187,2024-05-29 13:54:17.369999872
1716990857.39,0.075,0.636,34.125,9.931,32.500,32.500,32.750,32.700,1.280,-0.135,2024-05-29 13:54:17.390000128
1716990857.41,0.150,0.636,34.125,9.931,32.500,32.500,32.750,32.700,0.000,-0.158,2024-05-29 13:54:17.410000128
1716990857.43,0.150,0.636,34.188,9.931,32.500,32.550,32.650,32.700,1.280,-0.148,2024-05-29 13:54:17.430000128
1716990857.45,0.150,0.636,34.125,9.931,32.500,32.550,32.650,32.700,1.280,-0.159,2024-05-29 13:54:17.450000128
1716990857.47,0.150,0.182,34.125,9.931,32.450,32.500,32.650,32.550,1.280,-0.171,2024-05-29 13:54:17.470000128
1716990857.49,0.150,0.182,34.125,9.931,32.550,32.400,32.650,32.550,0.000,-0.139,2024-05-29 13:54:17.490000128
1716990857.51,0.075,0.818,34.125,9.931,32.500,32.500,32.800,32.500,0.000,-0.118,2024-05-29 13:54:17.509999872
1716990857.53,0.150,0.818,34.188,9.931,32.500,32.550,32.800,32.500,0.000,-0.084,2024-05-29 13:54:17.529999872
1716990857.55,0.075,0.636,34.250,9.931,32.500,32.600,32.600,32.750,0.000,-0.064,2024-05-29 13:54:17.549999872
1716990857.57,0.075,0.636,34.125,9.931,32.550,32.550,32.850,32.700,0.000,0.054,2024-05-29 13:54:17.569999872
1716990857.59,0.225,0.636,34.188,9.931,32.550,32.550,32.850,32.700,0.000,0.060,2024-05-29 13:54:17.589999872
1716990857.61,0.225,0.818,34.188,9.931,32.550,32.600,32.500,32.650,0.000,0.037,2024-05-29 13:54:17.609999872
1716990857.63,0.225,0.818,34.188,9.931,32.550,32.600,32.500,32.650,0.000,0.044,2024-05-29 13:54:17.630000128
1716990857.65,0.225,0.182,34.188,9.931,32.500,32.550,32.500,32.650,0.000,0.014,2024-05-29 13:54:17.650000128
1716990857.67,0.225,0.182,34.188,9.931,32.500,32.550,32.500,32.650,0.000,0.059,2024-05-29 13:54:17.670000128
1716990857.69,0.225,0.818,34.188,9.931,32.500,32.550,32.700,32.450,0.000,0.050,2024-05-29 13:54:17.690000128
1716990857.71,0.225,0.636,34.125,9.931,32.500,32.550,32.450,32.450,1.280,0.059,2024-05-29 13:54:17.710000128
1716990857.73,0.300,0.636,34.188,9.931,32.500,32.500,32.600,32.350,1.280,0.007,2024-05-29 13:54:17.730000128
1716990857.75,0.225,0.636,34.125,9.931,32.500,32.550,32.450,32.750,1.280,-0.019,2024-05-29 13:54:17.750000128
1716990857.77,0.225,0.636,34.188,9.931,32.500,32.450,32.450,32.750,1.280,-0.014,2024-05-29 13:54:17.769999872
1716990857.79,0.225,0.636,34.188,9.931,32.500,32.450,32.450,32.750,1.280,-0.046,2024-05-29 13:54:17.789999872
1716990857.81,0.225,0.636,34.188,9.931,32.500,32.450,32.450,32.750,1.280,-0.056,2024-05-29 13:54:17.809999872
1716990857.83,0.150,0.636,34.125,9.931,32.500,32.450,32.450,32.750,1.280,-0.088,2024-05-29 13:54:17.829999872
1716990857.85,0.150,0.364,34.125,9.931,32.450,32.350,32.400,32.450,0.000,-0.067,2024-05-29 13:54:17.849999872
1716990857.87,0.150,0.818,34.000,9.931,32.400,32.350,32.550,32.350,0.000,-0.038,2024-05-29 13:54:17.869999872
1716990857.89,0.150,0.818,34.000,9.931,32.350,32.350,32.450,32.300,0.000,-0.028,2024-05-29 13:54:17.890000128
1716990857.91,0.225,0.636,33.938,9.931,32.300,32.350,32.500,32.500,0.000,-0.068,2024-05-29 13:54:17.910000128
1716990857.93,0.225,0.636,34.000,9.931,32.350,32.400,32.350,32.600,0.000,-0.021,2024-05-29 13:54:17.930000128
1716990857.95,0.225,0.636,34.000,10.413,32.250,32.250,32.500,32.400,0.000,-0.009,2024-05-29 13:54:17.950000128
1716990857.97,0.225,0.818,34.000,10.413,32.250,32.250,32.300,32.600,0.000,-0.045,2024-05-29 13:54:17.970000128
1716990857.99,0.225,0.636,33.938,10.413,32.250,32.250,32.250,32.200,0.000,-0.036,2024-05-29 13:54:17.990000128
1716990858.01,0.225,0.364,33.938,10.413,32.250,32.250,32.450,32.450,0.000,-0.012,2024-05-29 13:54:18.009999872
1716990858.03,0.225,0.364,33.938,10.894,32.250,32.250,32.450,32.450,0.000,-0.014,2024-05-29 13:54:18.029999872
1716990858.05,0.225,0.818,33.938,10.894,32.250,32.250,32.300,32.300,0.000,0.004,2024-05-29 13:54:18.049999872
1716990858.07,0.225,0.818,33.875,10.894,32.200,32.300,32.300,32.300,1.280,0.006,2024-05-29 13:54:18.069999872
1716990858.09,0.225,0.636,33.875,10.894,32.250,32.200,32.400,32.350,1.280,0.052,2024-05-29 13:54:18.089999872
1716990858.11,0.225,0.636,33.875,10.894,32.250,32.200,32.300,32.300,1.280,0.044,2024-05-29 13:54:18.109999872
1716990858.13,0.225,0.636,33.813,10.894,32.200,32.150,32.300,32.300,1.280,0.033,2024-05-29 13:54:18.130000128
1716990858.15,0.300,0.818,33.750,11.944,32.150,32.200,32.350,32.450,1.280,-0.068,2024-05-29 13:54:18.150000128
1716990858.17,0.300,0.636,33.750,11.944,32.150,32.200,32.400,32.150,1.280,-0.064,2024-05-29 13:54:18.170000128
1716990858.19,0.150,0.364,33.750,10.894,32.150,32.200,32.000,32.200,1.280,-0.093,2024-05-29 13:54:18.190000128
1716990858.21,0.150,0.364,33.813,10.894,32.150,32.150,32.150,32.100,1.280,-0.096,2024-05-29 13:54:18.210000128
1716990858.23,0.150,0.364,33.750,11.944,32.200,32.050,32.150,32.100,1.280,-0.045,2024-05-29 13:54:18.230000128
1716990858.25,0.150,0.818,33.750,10.894,32.100,32.100,32.300,32.100,1.280,-0.068,2024-05-29 13:54:18.249999872
1716990858.27,0.150,0.818,33.750,10.894,32.100,32.050,32.200,32.200,1.280,-0.058,2024-05-29 13:54:18.269999872
1716990858.29,0.150,0.636,33.750,10.894,32.100,32.100,32.150,32.200,1.280,-0.038,2024-05-29 13:54:18.289999872
1716990858.31,0.150,0.636,33.688,11.944,32.100,32.100,32.150,32.200,1.280,-0.071,2024-05-29 13:54:18.309999872
1716990858.33,0.150,0.818,33.688,11.944,32.050,32.000,32.100,32.300,1.280,-0.055,2024-05-29 13:54:18.329999872
1716990858.35,0.150,0.818,33.688,11.944,32.050,32.000,32.100,32.150,1.280,-0.092,2024-05-29 13:54:18.349999872
1716990858.37,0.150,0.636,33.688,11.944,32.050,32.000,32.000,32.050,1.280,-0.070,2024-05-29 13:54:18.369999872
1716990858.39,0.150,0.182,33.688,11.944,31.950,32.100,32.150,32.200,1.280,-0.089,2024-05-29 13:54:18.390000128
1716990858.41,0.150,0.364,33.688,11.944,32.050,31.900,32.050,32.050,0.000,-0.047,2024-05-29 13:54:18.410000128
1716990858.43,0.075,0.364,33.563,11.944,32.000,31.950,32.050,32.050,0.000,-0.007,2024-05-29 13:54:18.430000128
1716990858.45,0.150,0.818,33.563,11.944,32.000,31.950,32.000,31.900,1.280,-0.020,2024-05-29 13:54:18.450000128
1716990858.47,0.150,0.636,33.563,11.944,31.900,31.950,32.200,32.050,1.280,0.003,2024-05-29 13:54:18.470000128
1716990858.49,0.150,0.636,33.563,11.944,31.900,31.950,31.950,32.150,1.280,-0.039,2024-05-29 13:54:18.490000128
1716990858.51,0.150,0.636,33.500,11.944,31.900,31.950,32.100,31.950,1.280,-0.026,2024-05-29 13:54:18.509999872
1716990858.53,0.150,0.818,33.500,11.944,32.000,32.000,31.950,32.200,1.280,-0.049,2024-05-29 13:54:18.529999872
1716990858.55,0.150,0.636,33.500,11.944,31.950,31.950,31.850,32.000,1.280,-0.046,2024-05-29 13:54:18.549999872
1716990858.57,0.150,0.364,33.500,11.944,31.950,31.950,32.050,32.050,1.280,-0.069,2024-05-29 13:54:18.569999872
1716990858.59,0.150,0.364,33.500,11.944,31.950,31.950,32.050,32.050,1.280,-0.069,2024-05-29 13:54:18.589999872
1716990858.61,0.150,0.818,33.500,11.944,31.950,31.950,31.900,32.000,1.280,-0.107,2024-05-29 13:54:18.609999872
1716990858.63,0.150,0.818,33.500,11.944,31.950,31.900,31.900,32.000,1.280,-0.124,2024-05-29 13:54:18.630000128
1716990858.65,0.075,0.818,33.438,11.944,31.900,31.850,31.900,32.000,1.280,-0.101,2024-05-29 13:54:18.650000128
1716990858.67,0.075,0.636,33.438,11.944,31.900,31.850,31.900,31.850,1.280,-0.078,2024-05-29 13:54:18.670000128
1716990858.69,0.075,0.636,33.438,11.944,31.850,31.900,31.950,32.150,1.280,0.007,2024-05-29 13:54:18.690000128
1716990858.71,0.075,0.636,33.375,11.944,31.800,31.800,31.950,32.150,1.280,-0.074,2024-05-29 13:54:18.710000128
1716990858.73,0.075,0.818,33.438,11.944,31.850,31.900,32.050,31.900,1.280,-0.020,2024-05-29 13:54:18.730000128
1716990858.75,0.075,0.636,33.438,11.944,31.850,31.900,31.700,31.900,1.280,0.002,2024-05-29 13:54:18.750000128
1716990858.77,0.150,0.182,33.438,11.944,31.850,31.900,31.850,31.800,0.000,-0.051,2024-05-29 13:54:18.769999872
1716990858.79,0.150,0.636,33.438,11.944,31.850,31.900,31.850,32.000,0.000,0.012,2024-05-29 13:54:18.789999872
1716990858.81,0.150,0.818,33.438,10.894,31.750,31.750,32.000,31.700,0.000,0.027,2024-05-29 13:54:18.809999872
1716990858.83,0.150,0.818,33.438,10.894,31.750,31.750,31.900,31.900,0.000,0.009,2024-05-29 13:54:18.829999872
1716990858.85,0.150,0.818,33.438,10.894,31.750,31.800,31.900,31.900,1.280,0.014,2024-05-29 13:54:18.849999872
1716990858.87,0.150,0.636,33.375,11.944,31.750,31.800,31.950,32.050,1.280,0.063,2024-05-29 13:54:18.869999872
1716990858.89,0.150,0.636,33.313,11.944,31.700,31.700,31.950,32.050,1.280,0.104,2024-05-29 13:54:18.890000128
1716990858.91,0.150,0.636,33.313,11.944,31.800,31.800,31.950,32.050,1.280,0.082,2024-05-29 13:54:18.910000128
1716990858.93,0.150,0.636,33.313,11.944,31.700,31.750,31.600,31.650,1.280,0.103,2024-05-29 13:54:18.930000128
1716990858.95,0.150,0.364,33.313,11.944,31.650,31.800,31.950,32.100,1.280,0.087,2024-05-29 13:54:18.950000128
1716990858.97,0.150,0.364,33.375,11.944,31.850,31.700,31.800,31.800,1.280,0.152,2024-05-29 13:54:18.970000128
1716990858.99,0.150,0.818,33.375,10.894,31.700,31.650,31.950,31.750,1.280,0.178,2024-05-29 13:54:18.990000128
1716990859.01,0.150,0.818,33.375,10.894,31.700,31.700,31.800,31.700,1.280,0.183,2024-05-29 13:54:19.009999872
1716990859.03,0.150,0.818,33.313,10.894,31.700,31.700,31.800,31.700,1.280,0.184,2024-05-29 13:54:19.029999872
1716990859.05,0.225,0.818,33.313,10.894,31.700,31.700,31.800,31.700,1.280,0.174,2024-05-29 13:54:19.049999872
1716990859.07,0.225,0.818,33.313,11.944,31.700,31.650,31.800,31.700,1.280,0.181,2024-05-29 13:54:19.069999872
1716990859.09,0.225,0.818,33.313,11.944,31.700,31.650,31.800,32.000,1.280,0.173,2024-05-29 13:54:19.089999872
1716990859.11,0.150,0.818,33.313,10.894,31.700,31.650,31.800,32.000,1.280,0.108,2024-05-29 13:54:19.109999872
1716990859.13,0.150,0.636,33.313,10.894,31.700,31.650,31.500,31.850,1.280,0.158,2024-05-29 13:54:19.130000128
1716990859.15,0.150,0.182,33.313,10.894,31.600,31.700,31.750,31.600,1.280,0.145,2024-05-29 13:54:19.150000128
1716990859.17,0.150,0.636,33.313,10.894,31.600,31.700,31.700,31.700,0.000,0.189,2024-05-29 13:54:19.170000128
1716990859.19,0.075,1.091,33.250,10.894,31.600,31.600,31.850,31.600,0.000,0.207,2024-05-29 13:54:19.190000128
1716990859.21,0.075,0.818,33.250,10.894,31.600,31.600,31.700,31.700,1.280,0.217,2024-05-29 13:54:19.210000128
1716990859.23,0.075,0.818,33.250,10.894,31.600,31.600,31.650,31.750,1.280,0.240,2024-05-29 13:54:19.230000128
1716990859.25,0.150,0.636,33.250,10.894,31.650,31.600,31.900,31.700,1.280,0.255,2024-05-29 13:54:19.249999872
1716990859.27,0.225,0.636,33.188,10.894,31.650,31.600,31.600,31.900,1.280,0.208,2024-05-29 13:54:19.269999872
1716990859.29,0.225,0.818,33.188,10.894,31.650,31.650,31.700,31.700,1.280,0.155,2024-05-29 13:54:19.289999872
1716990859.31,0.225,0.818,33.188,10.894,31.650,31.650,31.700,31.700,1.280,0.122,2024-05-29 13:54:19.309999872
1716990859.33,0.225,0.182,33.188,10.894,31.550,31.650,31.750,31.750,1.280,0.130,2024-05-29 13:54:19.329999872
1716990859.35,0.150,0.182,33.188,10.894,31.550,31.650,31.750,31.750,1.280,0.183,2024-05-29 13:54:19.349999872
1716990859.37,0.150,0.818,33.188,10.894,31.550,31.650,31.850,31.550,1.280,0.149,2024-05-29 13:54:19.369999872
1716990859.39,0.150,0.818,33.188,10.894,31.600,31.600,31.850,31.550,1.280,0.126,2024-05-29 13:54:19.390000128
1716990859.41,0.150,0.818,33.188,10.894,31.550,31.600,31.850,31.550,1.280,0.122,2024-05-29 13:54:19.410000128
1716990859.43,0.150,0.636,33.188,10.894,31.550,31.600,31.550,31.800,1.280,0.102,2024-05-29 13:54:19.430000128
1716990859.45,0.225,0.636,33.125,10.894,31.550,31.600,31.550,31.800,1.280,0.105,2024-05-29 13:54:19.450000128
1716990859.47,0.300,0.818,33.125,10.894,31.550,31.600,31.700,31.800,1.280,0.069,2024-05-29 13:54:19.470000128
1716990859.49,0.300,0.636,33.125,10.894,31.550,31.600,31.500,31.500,1.280,0.016,2024-05-29 13:54:19.490000128
1716990859.51,0.300,0.636,33.125,10.894,31.500,31.550,31.500,31.750,1.280,0.001,2024-05-29 13:54:19.509999872
1716990859.53,0.150,0.636,33.125,10.894,31.500,31.550,31.500,31.750,0.000,-0.011,2024-05-29 13:54:19.529999872
1716990859.55,0.150,0.636,33.125,10.894,31.500,31.550,31.600,31.550,0.000,-0.001,2024-05-29 13:54:19.549999872
1716990859.57,0.150,0.818,33.063,10.894,31.450,31.450,31.600,31.500,0.000,0.016,2024-05-29 13:54:19.569999872
1716990859.59,0.150,0.818,33.063,10.894,31.500,31.500,31.600,31.500,1.280,0.055,2024-05-29 13:54:19.589999872
1716990859.61,0.150,0.636,33.063,10.894,31.500,31.500,31.450,31.650,1.280,0.001,2024-05-29 13:54:19.609999872
1716990859.63,0.150,0.636,33.063,10.894,31.500,31.500,31.450,31.650,1.280,-0.006,2024-05-29 13:54:19.630000128
1716990859.65,0.150,0.818,33.063,10.894,31.400,31.400,31.450,31.700,1.280,-0.027,2024-05-29 13:54:19.650000128
1716990859.67,0.150,0.818,33.000,10.894,31.400,31.400,31.450,31.700,1.280,-0.003,2024-05-29 13:54:19.670000128
1716990859.69,0.075,0.818,33.000,10.894,31.400,31.450,31.450,31.700,1.280,0.039,2024-05-29 13:54:19.690000128
1716990859.71,0.075,0.818,33.000,10.894,31.300,31.400,31.450,31.700,1.280,0.016,2024-05-29 13:54:19.710000128
1716990859.73,0.150,0.818,33.000,10.894,31.300,31.400,31.450,31.700,1.280,0.020,2024-05-29 13:54:19.730000128
1716990859.75,0.150,0.818,32.938,10.894,31.400,31.350,31.650,31.450,1.280,0.022,2024-05-29 13:54:19.750000128
1716990859.77,0.150,0.818,32.938,10.894,31.400,31.300,31.650,31.450,1.280,0.061,2024-05-29 13:54:19.769999872
1716990859.79,0.150,0.818,32.938,10.894,31.300,31.350,31.650,31.450,1.280,0.106,2024-05-29 13:54:19.789999872
1716990859.81,0.150,0.636,32.938,10.894,31.300,31.350,31.350,31.600,1.280,0.076,2024-05-29 13:54:19.809999872
